OrphaCode,DisorderName,DisabilityName,Frequency,Temporality,Severity,LossOfAbility,Type,Defined
77259,Gaucher Disease Type 1,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Permanent Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Washing Oneself,Occasional,Permanent Limitation,Low,n,Disability,y
77259,Gaucher Disease Type 1,Washing Oneself,Occasional,Transient Limitation,Moderate,n,Disability,y
77259,Gaucher Disease Type 1,Dressing/Undressing,Occasional,Permanent Limitation,Low,n,Disability,y
77259,Gaucher Disease Type 1,Dressing/Undressing,Occasional,Transient Limitation,Moderate,n,Disability,y
77259,Gaucher Disease Type 1,Moving Around Within The Home,Occasional,Permanent Limitation,Low,n,Disability,y
77259,Gaucher Disease Type 1,Moving Around Within The Home,Occasional,Transient Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Moving Around Outside The Home,Occasional,Transient Limitation,Severe,n,Disability,y
77259,Gaucher Disease Type 1,Moving Around Outside The Home,Occasional,Permanent Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Using Transportation,Occasional,Permanent Limitation,Low,n,Disability,y
77259,Gaucher Disease Type 1,Using Transportation,Occasional,Transient Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Driving,Occasional,Permanent Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Driving,Occasional,Transient Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Shopping,Occasional,Permanent Limitation,Low,n,Disability,y
77259,Gaucher Disease Type 1,Shopping,Occasional,Transient Limitation,Moderate,n,Disability,y
77259,Gaucher Disease Type 1,Cooking/Preparing Meals,Occasional,Permanent Limitation,Low,n,Disability,y
77259,Gaucher Disease Type 1,Doing Housework,Occasional,Permanent Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Doing Housework,Occasional,Transient Limitation,Severe,n,Disability,y
77259,Gaucher Disease Type 1,Cooking/Preparing Meals,Occasional,Transient Limitation,Moderate,n,Disability,y
77259,Gaucher Disease Type 1,Looking After/Helping Others,Occasional,Permanent Limitation,Low,n,Disability,y
77259,Gaucher Disease Type 1,Looking After/Helping Others,Occasional,Transient Limitation,Moderate,n,Disability,y
77259,Gaucher Disease Type 1,Engaging In Paid Work In A Standard Environment,Occasional,Permanent Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Engaging In Paid Work In A Standard Environment,Occasional,Transient Limitation,Severe,n,Disability,y
77259,Gaucher Disease Type 1,Seeking Employment,Occasional,Permanent Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Seeking Employment,Occasional,Transient Limitation,Severe,n,Disability,y
77259,Gaucher Disease Type 1,Performing Professional Tasks,Occasional,Permanent Limitation,Unspecified,n,Disability,y
77259,Gaucher Disease Type 1,Performing Professional Tasks,Occasional,Transient Limitation,Severe,n,Disability,y
77259,Gaucher Disease Type 1,Temperature,Unknown,Unknown,Unknown,y,Environmental factor,n
77259,Gaucher Disease Type 1,Humidity,Unknown,Unknown,Unknown,y,Environmental factor,n
77259,Gaucher Disease Type 1,Day/Night Cycles,Unknown,Unknown,Unknown,y,Environmental factor,n
77259,Gaucher Disease Type 1,Seasonal Cycles,Unknown,Unknown,Unknown,y,Environmental factor,n
77259,Gaucher Disease Type 1,Air Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
220407,Limited Systemic Sclerosis,Playing With Others,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Socializing,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Socializing,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Socializing,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Socializing,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Practicing Sports,Frequent,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Practicing Sports,Frequent,Transient Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Practicing Sports,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Practicing Sports,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Participating In The Arts And Cultural Activities,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Participating In The Arts And Cultural Activities,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Participating In The Arts And Cultural Activities,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Participating In The Arts And Cultural Activities,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Travelling,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Travelling,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Travelling,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Travelling,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Temperature,Unknown,Unknown,Unknown,y,Environmental factor,n
220407,Limited Systemic Sclerosis,Humidity,Unknown,Unknown,Unknown,y,Environmental factor,n
220407,Limited Systemic Sclerosis,Vibrations,Unknown,Unknown,Unknown,y,Environmental factor,n
220407,Limited Systemic Sclerosis,Air Quality,Unknown,Unknown,Unknown,y,Environmental factor,n
220407,Limited Systemic Sclerosis,Standing,Occasional,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Standing,Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Maintaining A Standing Position,Occasional,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Maintaining A Standing Position,Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Reaching And Catching Objects,Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Reaching And Catching Objects,Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Lifting And Carrying Objects,Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Lifting And Carrying Objects,Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Handling Objects (Fine Hand Use),Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Handling Objects (Fine Hand Use),Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Short Distances,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Short Distances,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Short Distances,Occasional,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Short Distances,Occasional,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Long Distances,Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Long Distances,Occasional,Transient Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Long Distances,Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Walking Long Distances,Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Occasional,Transient Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,"Performing Vigorous Activities (Climbing, Running, Jumping, Swimming,...)",Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Washing Oneself,Occasional,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Washing Oneself,Occasional,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,"Caring For Body Parts (Skin, Teeth, Nails, Hair, Genitals)",Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Regulating Defecation,Occasional,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Regulating Defecation,Occasional,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Dressing/Undressing,Occasional,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Dressing/Undressing,Occasional,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Eating,Occasional,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Eating,Occasional,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Drinking,Occasional,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Drinking,Occasional,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Occasional,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,"Managing One'S Health (Diet, Medications, Prevention, Needs, Assistance, Monitoring)",Occasional,Acquisition Delay,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Within The Home,Occasional,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Within The Home,Occasional,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Within The Home,Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Within The Home,Occasional,Transient Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Outside The Home,Occasional,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Outside The Home,Occasional,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Outside The Home,Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Moving Around Outside The Home,Occasional,Transient Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Using Transportation,Occasional,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Using Transportation,Occasional,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Using Transportation,Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Using Transportation,Occasional,Transient Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Driving,Occasional,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Driving,Occasional,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Driving,Occasional,Permanent Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Driving,Occasional,Transient Limitation,Moderate,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In And Maintaining Intimate Relationships,Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In And Maintaining Intimate Relationships,Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In Sexual Relationships,Frequent,Permanent Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In Sexual Relationships,Frequent,Transient Limitation,Unspecified,n,Disability,y
220407,Limited Systemic Sclerosis,Shopping,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Shopping,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Shopping,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Shopping,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Cooking/Preparing Meals,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Cooking/Preparing Meals,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Cooking/Preparing Meals,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Cooking/Preparing Meals,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Doing Housework,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Doing Housework,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Doing Housework,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Doing Housework,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Looking After/Helping Others,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Looking After/Helping Others,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Looking After/Helping Others,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Looking After/Helping Others,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In Paid Work In A Standard Environment,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In Paid Work In A Standard Environment,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In Paid Work In A Standard Environment,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Engaging In Paid Work In A Standard Environment,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Seeking Employment,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Seeking Employment,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Seeking Employment,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Seeking Employment,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Performing Professional Tasks,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Performing Professional Tasks,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Performing Professional Tasks,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Performing Professional Tasks,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Taking Part In Community Life,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Taking Part In Community Life,Frequent,Transient Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Taking Part In Community Life,Frequent,Permanent Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Taking Part In Community Life,Frequent,Transient Limitation,Severe,n,Disability,y
220407,Limited Systemic Sclerosis,Playing With Others,Frequent,Permanent Limitation,Low,n,Disability,y
220407,Limited Systemic Sclerosis,Playing With Others,Frequent,Transient Limitation,Low,n,Disability,y
